DSA Sheet

Arrays
Easy,https://www.geeksforgeeks.org/implement-stack-queue-using-deque/ ,unsolved
Easy,https://leetcode.com/problems/next-greater-element-i/ ,unsolved
Easy,https://www.geeksforgeeks.org/stack-set-4-evaluation-postfix-expression/ ,unsolved
Easy,https://www.geeksforgeeks.org/implement-two-stacks-in-an-array/ ,unsolved
Medium,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values/ ,unsolved
Medium,https://leetcode.com/problems/daily-temperatures/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/distance-of-nearest-cell-having-1-1587115620/1 ,unsolved
Medium,https://leetcode.com/problems/online-stock-span/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/rotten-oranges2536/1 ,unsolved
Medium,https://leetcode.com/problems/sum-of-subarray-minimums/ ,unsolved
Medium,https://leetcode.com/problems/evaluate-reverse-polish-notation/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/circular-tour/1 ,unsolved
Medium,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/ ,unsolved
Medium,https://leetcode.com/problems/flatten-nested-list-iterator/ ,unsolved
Hard,https://www.geeksforgeeks.org/find-the-maximum-of-minimums-for-every-window-size-in-a-given-array/ ,unsolved
Hard,https://www.geeksforgeeks.org/lru-cache-implementation/ ,unsolved
Hard,http://geeksforgeeks.org/the-celebrity-problem/ ,unsolved

Trees ,unsolved
Easy,https://leetcode.com/problems/diameter-of-binary-tree/ ,unsolved
Easy,https://leetcode.com/problems/invert-binary-tree/ ,unsolved
Easy,https://leetcode.com/problems/subtree-of-another-tree/ ,unsolved
Easy,https://leetcode.com/problems/range-sum-of-bst/ ,unsolved
Easy,https://leetcode.com/problems/symmetric-tree/ ,unsolved
Easy,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/ ,unsolved
Easy,https://leetcode.com/problems/merge-two-binary-trees/ ,unsolved
Easy,https://leetcode.com/problems/maximum-depth-of-binary-tree/ ,unsolved
Easy,https://leetcode.com/problems/binary-tree-paths/ ,unsolved
Easy,https://leetcode.com/problems/same-tree/ ,unsolved
Easy,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/ ,unsolved
Easy,https://leetcode.com/problems/path-sum/ ,unsolved
Easy,https://leetcode.com/problems/minimum-absolute-difference-in-bst/ ,unsolved
Easy,https://leetcode.com/problems/sum-of-left-leaves/ ,unsolved
Easy,https://leetcode.com/problems/balanced-binary-tree/ ,unsolved
Easy,https://practice.geeksforgeeks.org/problems/predecessor-and-successor/1 ,unsolved
Easy,https://leetcode.com/problems/binary-tree-inorder-traversal/ ,unsolved
Easy,https://practice.geeksforgeeks.org/problems/check-whether-bst-contains-dead-end/1 ,unsolved
Medium,https://leetcode.com/problems/binary-search-tree-iterator/ ,unsolved
Medium,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/ ,unsolved
Medium,https://leetcode.com/problems/unique-binary-search-trees-ii/ ,unsolved
Medium,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree/ ,unsolved
Medium,https://leetcode.com/problems/validate-binary-search-tree/ ,unsolved
Medium,https://leetcode.com/problems/binary-tree-right-side-view/ ,unsolved
Medium,https://leetcode.com/problems/redundant-connection/ ,unsolved
Medium,https://leetcode.com/problems/binary-tree-level-order-traversal/ ,unsolved
Medium,https://leetcode.com/problems/path-sum-iii/ ,unsolved
Medium,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal/ ,unsolved
Medium,https://leetcode.com/problems/unique-binary-search-trees/ ,unsolved
Medium,https://leetcode.com/problems/recover-binary-search-tree/ ,unsolved
Medium,https://leetcode.com/problems/populating-next-right-pointers-in-each-node/ ,unsolved
Medium,https://leetcode.com/problems/flatten-binary-tree-to-linked-list/ ,unsolved
Medium,https://leetcode.com/problems/maximum-width-of-binary-tree/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/min-distance-between-two-given-nodes-of-a-binary-tree/1 ,unsolved
Medium,https://leetcode.com/problems/kth-smallest-element-in-a-bst/ ,unsolved
Medium,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/count-bst-nodes-that-lie-in-a-given-range/1 ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/preorder-to-postorder4423/1 ,unsolved
Hard,https://practice.geeksforgeeks.org/problems/binary-tree-to-dll/1 ,unsolved
Hard,https://leetcode.com/problems/binary-tree-maximum-path-sum/ ,unsolved
Hard,https://leetcode.com/problems/sum-of-distances-in-tree/ ,unsolved
Hard,https://leetcode.com/problems/binary-tree-cameras/ ,unsolved
Hard,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/ ,unsolved
Hard,https://www.geeksforgeeks.org/print-k-sum-paths-binary-tree/ ,unsolved
Hard,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/ ,unsolved
Hard,https://www.geeksforgeeks.org/find-median-bst-time-o1-space/ ,unsolved
Hard,https://www.geeksforgeeks.org/largest-bst-binary-tree-set-2/ ,unsolved
Hard,https://www.geeksforgeeks.org/construct-bst-from-given-preorder-traversa/ ,unsolved

GRAPHS ,unsolved
Easy,https://practice.geeksforgeeks.org/problems/bfs-traversal-of-graph/1 ,unsolved
